addr,side,group,btcblack_found,btcblack_latency_ms,block_height
bc1qf9dhhu9drq04702y3ckyjy0pgyg5gspqggecv0,input,control_d6,False,22.6,
bc1phfmn3wrdhluuwj62cw9jp5u6ghs2ax282vpyd4ar95pcumtkhfxqpwe0al,output,control_d6,False,25.9,
3BGtamodTxPBmfKUJPGAYLxSY8V3TrhqJ9,output,control_d6,False,95.9,
bc1qxw4vf7udvcwjvm60gqnplh8n85n3m2hjd3k0f8afulscnku6f7qqmmg2mq,output,control_d6,False,21.9,
bc1qlekywuw73tmwe8u47t4dcysl6n6exxdmvkgr4r,output,control_d6,False,23.2,
bc1qlw5tnf7elecr4mlq7clwaxx6w7gwkwl3ckl7h3,output,control_d6,False,38.2,
bc1qdamuwx60l0u7xzwtewfkd8226sauxuf50f8nau,input,control_d6,False,22.5,
bc1qsn7fv6tcdlfmacgh2477zagw5689tj7ywnsahu,output,control_d6,False,23.1,
bc1qx2zvvacz3xqcq9emlwt9qg9s73qf77qq4whluu,output,control_d6,False,26.2,
bc1q34eldalpmye0d9s825xc35h4crhjc0njtf5rnm,output,control_d6,False,26.0,
1EcNxdqL98A2k5jLZDS8pquF47dfw5MB49,output,control_d6,False,25.2,
bc1qk5u2dsnag2run26kww2avdwejqfhqmklrfgdgw,input,control_d6,False,22.1,
bc1p735h35amm540gwqap8qqnpvk6n2fj76psel0wm2w9jnhpuke83xq36zemk,input,control_d6,False,22.0,
bc1q550nq6rqj4pll35mkreq7an8kg9h38clxjgeyc,input,control_d6,False,22.7,
16GWryuFZ3DJbhayPCPoxHm4NWuHag1zVH,input,control_d6,False,28.8,
bc1qrchateqxm426vza380xmz36ygzyj63n3dhcjsg,input,control_d6,False,23.2,
bc1qa45s7lvpnn8s6sz4xazhtr8rcdz2jfdphp4dzs,output,control_d6,False,22.5,
bc1qeevuawqjyed6rrtxyseemnklrr43jaya3ws0pn,input,control_d6,False,24.7,
bc1qvrxqqh2nmnxu2660a8a2ycafn6fej3yyastlpv,input,control_d6,False,23.1,
36YM6t9AZeqJekyNbBL6fZqQwN4PkrtV6R,output,control_d6,False,24.4,
bc1q74jx566ddd26ss7s3g3rx6tyafsp0wc6295fdg,input,control_d6,False,23.0,
3H6B7a9VoXpwRuQSrWkWXLhNMdt1Py4uKq,input,control_d6,False,94.6,
bc1qnus4numgy2wna6ensymgq9rlgjap6nxf9gg5nm,input,control_d6,False,22.7,
bc1qjc8p8r64lycg4hwuxhkflc68kzc5cvj8uxc2xg,output,control_d6,False,22.7,
bc1q2vuzpr6ll79nwvydlg88aaaa9jhngl6mqpdqdk,output,control_d6,False,21.3,
115DmBDQ6K4TZz7SsH7teLTA39S2JR2dms,output,control_d6,False,23.1,
3JPzLVS7wNB7j1dshzREJ1nWaXfUxD1UQa,output,control_d6,False,21.1,
bc1qe8j8wm5vukmet83auttcl6vlh4ncd0g8jdlp5f,input,control_d6,False,25.3,
bc1qwratm58j8g4ysx4uy6q93q3lm35m52p2vtxyza,output,control_d6,False,23.5,
bc1qkexk2nmvucxzc3893uum4a5lyqpn4g0tvp3gky,input,control_d6,False,22.7,
bc1q87pcg6wh9lsxnc5su9jjxa8afpgvw6hlalundp,output,control_d6,False,89.0,
bc1pvyqcupqmsh72pffrdj8vdlv6404wldcec5hhu8va9vk7e26pwpss4d3ede,input,control_d6,False,23.3,
3FMvgXM4egsczqCEYP9VShgw9PGpHecedx,output,control_d6,False,90.1,
bc1q9zhwh7frht8scl4r7qvsvhpyvt3fejdr5w07g2,input,control_d6,False,24.2,
bc1qvvutdh0rcksfxvcfdjcv6udv8wa72ldkz43tgp,output,control_d6,False,25.7,
bc1qlzjfyplvwasezgj8rwx23v8uppgu83q73j4wlw,output,control_d6,False,89.2,
bc1qn4gelrggkyqfacguxwpg209p86vj2p2seulse8,output,control_d6,False,23.6,
bc1qa3ecawygq52a6uudzv7et86es6htcjsr9j28thzeddfjpk48y2sqgvq0uz,output,control_d6,False,27.4,
bc1pwqq34afla3tkfhcjt0hrxx04skp6xvgyxdth3ky3q7ctn3fktjusdstd34,output,control_d6,False,26.4,
bc1ql4v7lsuc7cy25slgm595f8yczqfprt8aaszmtq,output,control_d6,False,23.0,
31ouvuEPvTz4BXtyEy2fGXvdNPyheagJnP,input,control_d6,False,90.0,
bc1qenzyeg5ugrefu3k49rwcpq256a7xc4nk3zq8d8,output,control_d6,False,89.5,
bc1qr5k2l3h80669sy3jd0ufnvn9jqdqtckv7ls9xy,output,control_d6,False,87.1,
bc1q873z2utmmgp3fxcl6n2msl890zams6mgdvhzdx,input,control_d6,False,22.2,
bc1qpgeugwlqkn8ztjwuyvdruvq2a0g0lfzr2q0dwh,input,control_d6,False,22.1,
bc1qrdypsyma9zlxwy0n5kxrfkgnyey5dfxxavty9l,output,control_d6,False,21.9,
3QGbM9Ks6u9F8vPV2UfTXMmDRycFiiGZ48,output,control_d6,False,22.5,
1uDjPKDPxF3LirHn57keNQn9e2BHjtesj,input,control_d6,False,23.1,
bc1q0n6uqqjrjffcy88495sdpu9jp5jhq8elwr86kw,output,control_d6,False,22.0,
bc1q6j7qr0rdcrlfqtzgh0f2e82l5qa4y6sf3t8q5g,output,control_d6,False,21.4,
bc1pcywj27d0df49l93cf68wrwly50xff7jx8ellp3pl8d72gt944ggq7shdz3,output,control_d6,False,23.0,
bc1qefr84ew62wgzduw7rvrj65f9nehehdjc65h4x5,input,control_d6,False,88.9,
bc1q28nfj64jfunmzx2ny3hl992ehqwceynwuwyu4d,output,control_d6,False,23.3,
bc1qcxmjqk2wfwkpgp6c23664juxyrp8khhlmm8ksx,input,control_d6,False,23.8,
bc1pudksp6k4d9qewnz5xjyqssq9nh049xj45zd5dv33m4x6uymk762s9d6nl0,output,control_d6,False,24.2,
1N6PEhp5q78q6Yo4T2ZGS76ANHDSuAk7th,output,control_d6,False,24.9,
bc1q2z3889xwcyqkzs908vjs3ntwnrsx9e4h7544x2,input,control_d6,False,88.3,
bc1pteg89cf4cggh8zpdxur6gqnc6jy68n5amn8z0eajtyra06nhramqr5jegz,output,control_d6,False,21.1,
bc1qwfl8h8ga3yhy66dczpa20eaj4q3wq6apdjje7a,output,control_d6,False,27.1,
15NRjor5t298tBUzqzMMyKQ3T9znbrRUbL,output,control_d6,False,23.8,
3PsBZAhiC6wHH2v28vAS8AhzT4GbVDGsCS,input,control_d6,False,89.4,
bc1p4mv92fse0dxvnyf65fc4k5sqzyc6s04dhkka944a6rfsxd398x7q9ndnnj,input,control_d6,False,89.3,
bc1qlygl7clcqlf34tzpz7ltux27rfzl2wcrv5yftt,input,control_d6,False,88.3,
bc1qyum2s5f6syeh6m3aa2x4eua4mamece0p5ufr2j,input,control_d6,False,23.5,
bc1q8dh87hje6k7zk54p8mnln87fdh3n2ydmnk4q65,output,control_d6,False,22.6,
3M3e3qgyKQtrMKJxiXgF3UdGaBWN52SCfR,input,control_d6,False,22.8,
1BAFCqXBPiSUnjKubxY9pJJ1mLQonEWoar,output,control_d6,False,22.3,
bc1qncl8rq2je9pf4en87p9xwvf5s2kzefuxej8sfv,input,control_d6,False,23.5,
bc1qj0czszle29yvemxjvhwszlum65kk2kxasy4u7r,output,control_d6,False,29.8,
bc1qxr6j08a3728hqtuff8k78hh4x0e4puvjf703yp,input,control_d6,False,89.3,
14KuByRcdCsyARrxE2eC8rMBkMSz96fJGA,output,control_d6,False,22.5,
bc1p9reuefk7cw0mk52hxc8xu6yknwtr5rgek7tfhrg37sr4evkuq79qv3s5ny,input,control_d6,False,23.2,
bc1qdzhma27vyzkk20de9wte3av4cdva9dqcu3ewgz,output,control_d6,False,22.6,
3GLdXnxsVhTZXXvh8tNZ45yL2PJzgwDKuc,input,control_d6,False,24.0,
bc1qy94zfjes5e7wnmxuxk5e09v0g7cj38z82yu77h,output,control_d6,False,26.0,
bc1qn82l7a7202vq797v6g6du6kz9gjqk6xshms3cm,input,control_d6,False,23.5,
bc1q8dqttet0m4dmt0ktm4j5srpzgenakr77ptl3mc,output,control_d6,False,25.8,
336LqaKSLgL4oKV8H3UNbYK4UYd7qFKE8x,input,control_d6,False,23.6,
bc1qywwvcznn7j24r85h4jty229fdd048lqxjv69l8,output,control_d6,False,23.1,
bc1p7rdjdzrwvp4mw2p04gend4ncaj4elqswsd84sq3zv89t8dlj2k0s5eqs4a,output,control_d6,False,23.0,
bc1qajg3xnkdsm4s89h5x00zfkr34e2qg9t06dvnj8,input,control_d6,False,89.3,
1MEU59HzT3iz3WGF1zQfZ91NbMAmQXb4FH,output,control_d6,False,23.3,
bc1qpknkjw53z967aldzkfteyclg4ucjp5zyzy8kqx,input,control_d6,False,23.9,
bc1p4zxe53tw7p3fdujxv6adgxykd3dvwakn9arqugm6hd0qu6alxvaqg6jjlk,output,control_d6,False,23.7,
bc1pnccls00u06smjzszpzd8nhvg5ga63397c5kqrmxhlgkxl7kk6n7qweska5,input,control_d6,False,87.9,
bc1q793gj5eml2u9hpgqm6y3xjgmfu669xy0aqzfa0,input,control_d6,False,25.6,
bc1qckgkgejlcvt3fnvhl2vuqlhju3rzzj5nr92zaj,input,control_d6,False,23.7,
131hLZshJPwEJt54TZP5nQ1jS7Vf3SneeG,output,control_d6,False,22.7,
1AHq2i92LT4VBMnvRLEsSwQ4qx6Hgga6Z,output,control_d6,False,23.5,
bc1p947tklrf4pdekfuxpr6jnt7grcy2en9mrkd8s0x22vdu5pynly4srgghhm,output,control_d6,False,26.0,
bc1qpsnmefezlpl99mna2xqysgrlhphq7v65ad7lj7,output,control_d6,False,24.0,
bc1q2wems8rfe63us77aqlvdt8gpvfjn4wdaljkdmp,output,control_d6,False,23.4,
3D12C4Sf1dKN3DUAULRBh27LMQ3xePfBaM,output,control_d6,False,23.8,
126RcsevouNugCXVg679BMuur8P4ebRr9Z,output,control_d6,False,89.8,
bc1q7x7xsf690v6x5y7fypdhsw4fnzrr6lf0m6lsr5,output,control_d6,False,22.2,
bc1q3trzqfkrmhvxxugzl93nrd6xygq5q8skv2t72r,output,control_d6,False,23.6,
bc1qlq9xlrx29nfe5aangvvgr8t89zxaqwc8nl3wf8,output,control_d6,False,22.7,
bc1qmkgc78hqqezasap8rywcdezlnlzkn0xj6s887u,input,control_d6,False,90.8,
1ADvArWaNocr9k8TS6h5kKJGzuwziBRyEe,output,control_d6,False,21.2,
bc1qd33q9uz4v3pr04f6vz3ckuyfcfy697v39gwrdm,output,control_d6,False,88.5,
bc1q7l3cx9k07wfrkr2hefchj6ks4sys986nk3dr2n,input,control_d6,False,24.0,
bc1q96k5r7xad8x2rx7xh7tzkrc5xnxgk40dxw4f3f0mdkw5t4cxad9qx0gd0z,output,control_d6,False,24.1,
bc1qxg5qeelvnlf4f0y4qfstkp74laarzyva4vhrpn,output,control_d6,False,89.3,
bc1q085hnqyl5zx34luh0scem2m537qn92ppd7n70e,input,control_d6,False,90.6,
1FcVF53tj8ZDzPZm1Gy6mtFYJtciz7QrVX,input,control_d6,False,25.0,
1MaQUWpPe53njj7DCLwqBxva2AkraR9jkM,input,control_d6,False,23.0,
bc1qdsw8ng63ku92sgs8tk4nwlqrz85gfn8w20crkakvhjduluxrjf5s5qj9lr,output,control_d6,False,21.6,
3Hx8xSHSJNbuNWtRxXVAF9tGKbGvXXcKWy,input,control_d6,False,23.0,
bc1qpct0any8wz3lmaqhlqpw8049fhdtv7drrpkfty,input,control_d6,False,24.4,
bc1q567klje2lxhs5trht55g4tvpv90pw6qpe2q5c6,input,control_d6,False,27.6,
bc1qnjkcxdfag02w44pkpdn3f7zdxj0avsn8g6djkn,input,control_d6,False,25.6,
bc1qvmahfwxemjcqm86c3dfnwufw5k90u827l35mft,input,control_d6,False,22.4,
bc1qgn4t4hp7w4jmlk9arjnf4cm58ja6x5mzcu4p7a,output,control_d6,False,23.0,
16JMUm2okQ3h7fTCZW62FC89uUG1RPWNDk,input,control_d6,False,22.3,
3PWGcs9YpJWxK4jYu3744DWG8EoEiFtmeJ,input,control_d6,False,23.0,
bc1prtgnktmpl2vkxxy9fmhruaepfnqey4yxssxpqhszgau63f2p5c4qnx876k,input,control_d6,False,87.4,
bc1qj4vy363zzlv8dk50kl2nhe0kg80sch20l5n8ep,output,control_d6,False,23.0,
bc1pyuw802lr4hlzqw363h7ja85jgcjaur502e9w8hdtu85tx4r8rjcslc5kyh,output,control_d6,False,26.2,
33LeCq8dTm5xFT8rqxc8yXtkJJ9VZgbCkk,output,control_d6,False,23.3,
bc1qg0tk9zlsfphdsxn3d6736qpty4454wxa8jeqm7,input,control_d6,False,23.7,
bc1qwqy6lxvc52jzy8rznrma30j8hq92c4kt9hy9dr,output,control_d6,False,21.8,
bc1qnxw7t7u7054k60s7aq5660pjnv2r66ktez8xum,input,control_d6,False,25.8,
bc1pcxxlkncguzhnk8lmz2fu3yr9re3aak6mthwyvqvm3yl3n9s4vwsqhe0723,output,control_d6,False,24.1,
bc1q7qy047cwuy62ywyrpd5nugfha7zrqxl9lv3zvn,input,control_d6,False,23.2,
bc1qlwrg2yfrg9xnxaq6qvkzd0xyxk6540wg4aup5t,output,control_d6,False,25.1,
bc1pdvud7nc2lazwyg3hg8pzwg76jc8u9e0ncjvxwzyj64737u66v3eszx4usx,input,control_d6,False,24.9,
bc1qcc2c6gpmghkcm0r8jpt6sckeveufvznhnvpgn0,output,control_d6,False,25.4,
bc1q5qrmjc283x33qyzdd8ru5qayt4kfvgjadpjn5s,output,control_d6,False,23.3,
3QfizzDcCjKg6MiVLo3Ar2SdQ2UyVc6B4J,input,control_d6,False,24.7,
bc1qqv84l839e4fjn3p7npyxk7udtw6rvdlkr99rcn,input,control_d6,False,23.4,
bc1qwtpzxfchjuqreqkfark7ecjcaftyt8svk7y2v8,input,control_d6,False,24.6,
36FBjcUzP6ggvFqEioeTf5eNx9AEMYGKtM,output,control_d6,False,21.7,
bc1qhplwtf4ehd6s9qzq2eefyh963guq7s2ts5ywcy,output,control_d6,False,23.5,
36xmhhRYYUtRN5iVBthyLhWi3NdKYUbZWQ,output,control_d6,False,88.2,
bc1qh7y4ct5qjgw74acxpja4my8lwhaqw3qrxpfua8,output,control_d6,False,23.7,
1LzMUsmmvayg1QUqMxvy61n8Bh3FgbmXs1,input,control_d6,False,24.7,
1JjfjsU8U3RasTaKSTLq761G2oWzbMtH6P,input,control_d6,False,21.5,
bc1qdxsq5s2gzg25c46khlm56qx4gcuz7sgcfm3saj,input,control_d6,False,22.9,
bc1q6qfnspzgfnsrsen6ks6dd2hgtlxyprefkf2zap,input,control_d6,False,22.0,
bc1qx6xq2rl4mkxy6j7jt9892d5rns3l70sk6qjx4h,input,control_d6,False,23.2,
bc1phrjpxnm6nze8u8d27uqt9s6e4zzyntczg0cpuvaxr9w5mxf94zaq6l4733,input,control_d6,False,26.1,
bc1qy7rs6e43qsz3xn7xapqts72deukvls2f30ug3v,input,control_d6,False,89.5,
bc1q5nrtus3lfhrmfqym0ffa5t00533x55yk4r2e3t,output,control_d6,False,26.7,
bc1qgchkc4lt36jhzqylphwkpxwqwcz533v6caafnd,input,control_d6,False,23.1,
bc1p6weg6agmyht4f57s7hd995wg4n4rwqat8u9kf8mgu8zjcmyuppksgsaqex,output,control_d6,False,22.2,
bc1qac7xvwenkk7rjj05zn2pv9ssmpjlsw95a3nug8,output,control_d6,False,23.9,
1DUSWpKgjuEHNfRK6i54ECyuSun14oxXQN,input,control_d6,False,23.3,
bc1qppszmmh8kvkqd9sjkae7tjrzpcl7v95f38krtn,output,control_d6,False,89.5,
bc1q8jh74l5p6p8a5puhv9lu7f6m7rspz5ztmkz9p7,input,control_d6,False,23.3,
bc1qg2jjz9lyfcxswhpp6075x0243dahwhrj69a8cs,input,control_d6,False,25.2,
bc1qdxe6mpnhf6mvet8k7d3x6acxukkqlwhmz94uaz,input,control_d6,False,87.8,
bc1qp5slgv9d6uvtksfcas29h9pu7732tmn33g7c63,input,control_d6,False,87.6,
bc1qy97justpxxypejpt9079azy0ru059j9lpfnf6g,input,control_d6,False,21.8,
bc1qv82qngj6d4yg4ts95htvqtncknw2ngnyv4gqr3,input,control_d6,False,23.6,
bc1palxd6gml29zv8gzmnnv9s2wg3q3vnz463dh8tq2rh28tujm75wdqrn87pv,output,control_d6,False,23.8,
bc1qxdflqf64yc9w93sj0pmd6w6v0uelysa3uan664,output,control_d6,False,25.1,
bc1qhcy9n6d0smtypt4887ta4943ypsgcjlxl2fprc,output,control_d6,False,23.6,
1ApACGdUdSDQtRKnpp9x5ujHG7Ye1vw3EW,output,control_d6,False,23.4,
17BkjCSyNN4dYsrhJQwGyDjWMXcC46zrMz,input,control_d6,False,23.4,
bc1qzzvnlzluspnd78jnajwzt6mfu6jq5ljtg43ujm,output,control_d6,False,87.7,
3MpWCy93CZ15WzVz8N1ok6dCSobL1b2m4A,input,control_d6,False,23.9,
14fJwwmjURbwm83LZBa5bbr1hrD9KtezKV,input,control_d6,False,24.8,
bc1qrgh69gjjmzfyh8fktdv5vv8h5dvmxf2x688gyn,input,control_d6,False,25.4,
bc1p56zcjhr5agqzpyk0dw5w2ah0rs9ufex7kz9jl5prq6296gacphmsmx8n4h,input,control_d6,False,100.7,
bc1qr4esz3nt022nx9hlsrct253u9qpvfc4dkey5sw,input,control_d6,False,23.2,
bc1qgchq76zz94kjzmadkeqe4n0d8ygp083gw0udj8,input,control_d6,False,88.0,
bc1qjv3xsqt9t9gs2wphtxx6s58ml5a4trtxlwx7cq,input,control_d6,False,26.9,
3QcsaBQjnXb69zQbN9w6om5QLCyFck8wKP,output,control_d6,False,24.7,
bc1q9d4elnmmjjdh60n4x3p9kznc9ls795wpqelj3j,output,control_d6,False,89.8,
3QMt2RFejBrg2EuGJrsUoikYEViydTar1j,input,control_d6,False,30.6,
bc1q9wrhx49g6zef9vskw3wu9kvgm4584zwca4edhh,output,control_d6,False,25.2,
bc1q2g6cygany5wmt0p8ak9dnymgc3yu925wnna2v7,output,control_d6,False,22.8,
bc1q0dk4eyqaxaevyxeaekjqtmkx0y8n05cj0l6s0s,output,control_d6,False,22.6,
bc1q2zhp00s9mpa44p3mup0ecuy6fz94at46r6yy6l,input,control_d6,False,22.9,
1PZH8Hve4gQjMxy3Ajs3Kf8ZQCY3CF6gDr,output,control_d6,False,23.2,
1K4Y3JzLJ6bxgsRiXnAusVSmZ4h7gFp6j7,output,control_d6,False,90.7,
bc1p6uacescj2ydf0ygngvadv5ghx07nqmr7czktewex22rzwkxvks8qztgpga,input,control_d6,False,24.1,
bc1qf4yv58nf340vk9p6zn9awe2d0ywtfpjszs84js,input,control_d6,False,21.7,
bc1qcswk26hxzzsfznm47xmyxxw9a203s323syp5rj,input,control_d6,False,22.1,
bc1qzd3mczfh4r77y6g9zra2mmy6rf6z2heyvr02fq,output,control_d6,False,87.2,
bc1qjkgwzeewswnj9n9krh6fuk863543j6gen84fu4,input,control_d6,False,23.7,
bc1q0wcvc2vy3f4v34325umwhtq846usadrh9sx8nn,output,control_d6,False,24.0,
17upAKsduXBFX1rsAWTefQyfW6929ssoaE,input,control_d6,False,24.1,
bc1q8npqgvk7zwrd9rcqcfmc2mex3fgzdxep2schsk,output,control_d6,False,27.4,
bc1qpd697uwze98jcudmjkw46mwsaquqdefmvx8wgj,output,control_d6,False,20.4,
bc1qncc7kry9jh4wj6lkfm6zyfx4pnd295ml7fm4xe,input,control_d6,False,22.2,
1QGW4fyb3W91VbNhexZXiTNzT2JWZ8mPUt,input,control_d6,False,23.0,
bc1pqf54xz7xjpq66zd52zv56p3lr7eh4rg9ca4c0y4ukjwq27900g4qghuwqq,input,control_d6,False,24.2,
bc1qvzhrlqwhw943nzs2zs855h6u4rgc7t6ytvrazamnlzu5h2g2kmwqmze3ag,input,control_d6,False,25.8,
bc1q9hg3rnmzsdxjjeg92rxacxkqekqn2fpu95u5p4,output,control_d6,False,24.1,
38PQc63TkTBTZv7EuNQDsvUCXqs4KVZ64R,output,control_d6,False,24.7,
bc1q4yuh9yk4ms72kr5n5k3x9grw8ghu5pnlzug780,input,control_d6,False,88.4,
bc1qa28ewrnnh2xvszajl4wlnyydch3jp86g3kx8wk,input,control_d6,False,23.5,
bc1q22xmkqphecv8xyxcnth60x3mtkux3lfa777r2e,output,control_d6,False,22.9,
bc1qgm82g37cfs3j5m98zyrs8kq4zxxamegwulfj0y,input,control_d6,False,89.4,
bc1qtle86lpyf87y4ez7cs4a0k5c3wraxjjljd7vug,output,control_d6,False,23.1,
bc1pr7zq8lcxz8pye93lqjvugdu0fvql2g23feyqw0pjnukpssrk6g9q4mh40y,input,control_d6,False,22.6,
3KLSDAeGc9xitz5eyV8hCnexKaimfVcC3n,input,control_d6,False,89.7,
bc1qvhuvfmkhcm6eexrkatk4uls8a5dh34qpetn5t7,input,control_d6,False,22.1,
bc1qchvj84fnz33qm6pnyxah345u9jsqmkq4ked0sv,input,control_d6,False,86.4,
bc1qvalwclldjuz4d5mf626050aeneu3dnwwes8n24,input,control_d6,False,21.8,
bc1pk8g4rztfkxs2q9c40g6keeknjw6aadx3kzu4suzlll0remfw7xxs5x9ctv,output,control_d6,False,22.0,
bc1qw998g9m8ujhmczvf5l4h7r5z3hcwqsnrj7pkc9,output,control_d6,False,89.7,
bc1qj0s3faaczzv5usnxe2k9n58favaz3udlk9hnn2,output,control_d6,False,21.2,
bc1qpk98rh8wvx89jh23fxmujs6ksl7pssy93xejen,output,control_d6,False,22.2,
bc1qzmnjng7f2ydnenczu8ce0q6j3dmf0mmugnggzc,input,control_d6,False,21.6,
bc1q29e3mshrtmf5vx43mrwxu90urlu9m0ju8ppw9l,output,control_d6,False,26.8,
bc1qzwkm937xky0wd4xz8duuscnyjv86khew2luznm,output,control_d6,False,21.7,
13HCbBN7VCtkZ1pz15STiiBrxBLrzfj8AY,output,control_d6,False,89.0,
bc1q7p52dufvnya2pyunlcqwe04du7qxczc0gzx7sr,input,control_d6,False,21.9,
bc1qf92zhhue8x4y6gg0hcs4wnth3fk4ecr3gz974k,output,control_d6,False,22.1,
bc1qlzneg7cjzjq980fdqx0py373nezumlumw2u5jzpa4zgj8jmpdkzs87a6fc,output,control_d6,False,24.9,
bc1q6heywdt34cr78ay59rtrwaqseknwwq9kwj9ml3,output,control_d6,False,21.8,
bc1qpt6qv4k2l28etv5zr5xcvl2xxxec0g7ganhklp,output,control_d6,False,25.3,
bc1qv8r8ml64wfvn6qgldunfeke4uga9xxk2ed6v6t,output,control_d6,False,23.0,
bc1p7e5vlprqrfmszxnnj86xjdzk5dyt56e0g74wvnegwu6avprc783sxxuw3m,input,control_d6,False,21.6,
bc1p68h7t0k5zd77c5vsazcprldmhs6t32derwy6q56wq82k0j2r6prs09j2ye,input,control_d6,False,25.7,
bc1qtaynzz0pqd9zakccpdlsw7hm6mpj4lcp8t6rzc,output,control_d6,False,25.2,
bc1pdn99awspklq6r0wrcgzekw89fsqfty66ve0t9r5cpk3c43p4xc4sj44ft9,input,control_d6,False,21.6,
bc1pqkl8efunrqqcu6hju8se05wtg6vrlfqydv4jxwudt9zkv9j0vnrqzd079v,output,control_d6,False,22.5,
193pDoasznKvb1AALamg5PW6jHu96Ccdyo,output,control_d6,False,23.3,
bc1q44mr56h5sgl9scq495u8a5n3y9jxrrncr5nr73,input,control_d6,False,22.8,
bc1qsv6hv8ljflnzf9vjmf8l7strg98r6njs3xs7ks,input,control_d6,False,88.9,
bc1q4k8m8kdlhg26lhy5r0qclykzwkfsywqd9438gs,output,control_d6,False,87.8,
bc1qcjcjuvdypkv2v5dpmk0pwkxljujjvwzp7dacfj,output,control_d6,False,22.7,
bc1qf5qrd7jw32kwncjfnlncn3zlvpthdraml4wd79,output,control_d6,False,23.2,
bc1qv5v7tg2h04x4g3mg5a0v6lf6xhfxtse905f2ez,input,control_d6,False,21.7,
bc1psq5mp4rw2n6k5w28kn0u5dva07ns8dvfp7cwc7t0f02pp0m7zzjsduzzsw,output,control_d6,False,21.5,
bc1q8kn8fgnz937e866yvasj8ggstxsc83jqvqltux,input,control_d6,False,90.3,
bc1ptcp7hzavfvnpjncm5ngfqqqsupwm02wwm9spv4q4rmmq3406c8eq0yjj64,input,control_d6,False,25.2,
bc1quvr556rf84rpusjp8zhf0mmkx20ze837cunnke,input,control_d6,False,23.0,
bc1q49kz8akcta4zmqywg7dknwr2kszt037h0n2jpu,output,control_d6,False,22.6,
bc1q0qclxpvqgefuhumsz4vwjp8ykjlfg2qfs03t4w,input,control_d6,False,23.1,
bc1qpxyx0jlv20q9my9la550nzfpxrcmfg9a3lxjnp,output,control_d6,False,22.0,
bc1qj4x755c2h6yn2n8ndprrzftmjvshd96fw4arfm,output,control_d6,False,25.3,
1B6qkDnV1u2YQ2Z9xxdrPBNSnZvzrJgDof,output,control_d6,False,24.1,
bc1p60pd3c5lnmd87hrtzxkth2j2342uxtzqqgjkpv7xlf6ep4vkjllq8na8e3,input,control_d6,False,23.6,
bc1pzn3lu2x9z290ljezduqdt4q89e9lu36agmtpflgevnc9ssc22cjqckhlng,output,control_d6,False,23.1,
bc1q7xeazdgfrdgmppzefwqpu6222r3xywm4ca8l6s,output,control_d6,False,25.6,
36cQXJyGWC1gcihV9LDg3pybKZYcbZdUrm,output,control_d6,False,25.7,
bc1q8efz7yh4pvcaydam48l83rr6wsmqcclne3dhk7e6z67qh7xvj5fq5h9suc,output,control_d6,False,24.4,
bc1qchy2nwu7n7wkujh5p3k6x6dpfskyffagkhumk7,input,control_d6,False,25.0,
bc1qfta8xsu2rrrgjm22rduec54dwfu7cam8yzmyjc,output,control_d6,False,94.4,
bc1q7sn6yn6kh2lsd9fcawwjf6eq9w527xngaxhg88,input,control_d6,False,25.0,
bc1qff9eq3jlv4nwzevskge6z3k2lwarl5zuhn2dlt,output,control_d6,False,28.1,
bc1q8f5awxczmakdjf3ns7tuyvcw2gzsh8hcav592e,input,control_d6,False,88.1,
bc1q2cp8pedy642e8qhulh27dxmfzvl7mlhprg5k72,output,control_d6,False,25.6,
bc1qhsl6gsg9qealn6zyttlezh65wr4cvwpqw0craz,output,control_d6,False,26.6,
bc1qpnvlfud33k822hr44wg7kduwqds77s2l7gqcdg,output,control_d6,False,27.4,
3PrCvUXHkiVzTxm3nSpiTavFVvi8pH2BSJ,output,control_d6,False,24.9,
bc1qkdnpvv9gsqxfyeehdnqz3gzxa89j4ysv5xe9c3,input,control_d6,False,23.1,
bc1qzdkh7leap458d7g04a76hpw05h4f4wfjjdl7x3,input,control_d6,False,23.7,
bc1qee9hg68jpt6q05lc8yv3444emtxqrd79xejfte,output,control_d6,False,23.0,
bc1qmn2xgyn84gl0gfxyhxu0vped0aptwxhjr7c0rm,output,control_d6,False,21.8,
bc1qyjh3j0x72k8xfy58qcy78uh7s7tqwwqt7lufyz,input,control_d6,False,21.4,
3P6sosNLbBbQKnqeTYP4UiXyrToLNWPFfN,input,control_d6,False,25.2,
bc1p2znv73mff7y903xe939vqkyekj8yyhym8er8lpks38n8c348a7eqjpu4lg,output,control_d6,False,26.9,
bc1qsqd5axa95wrfc0ag8fn2q6z8dun0hupf6eqyg5,input,control_d6,False,89.8,
1NMmTa9cA6B6a93gxr5rKCtnUtuSfGDhZo,output,control_d6,False,22.8,
3JP47KrZuQQcyJpFjcpHPpP9KdqT8Tw7fk,output,control_d6,False,23.2,
bc1qx6cyk2hld9m5lnshx6tpsa0465ftexvq9axfxj,output,control_d6,False,26.3,
bc1qglasc8jrh0n8lqlr44w3vgaw3hylhefwh7qv3p,input,control_d6,False,22.6,
bc1qk0e5d4yul0h4lnwjyn87l08pnlgdyq6cvg2xet,input,control_d6,False,22.6,
13my8VxqqPFywZoSSVgLeowzdu4tDWd7m5,input,control_d6,False,24.7,
bc1q732hw3mq2357j47palgdacqjlzyg96gwlhc849,output,control_d6,False,22.8,
